i,j,x_m,y_m,temperature_K
44,19,0.278125,0.195000,326.624125
45,19,0.284375,0.195000,325.874132
46,19,0.290625,0.195000,325.124141
47,19,0.296875,0.195000,324.374151
48,19,0.303125,0.195000,323.624162
49,19,0.309375,0.195000,322.874174
50,19,0.315625,0.195000,322.124188
51,19,0.321875,0.195000,321.374203
52,19,0.328125,0.195000,320.624219
53,19,0.334375,0.195000,319.874237
54,19,0.340625,0.195000,319.124255
55,19,0.346875,0.195000,318.374275
56,19,0.353125,0.195000,317.624296
57,19,0.359375,0.195000,316.874318
58,19,0.365625,0.195000,316.124341
59,19,0.371875,0.195000,315.374364
60,19,0.378125,0.195000,314.624389
61,19,0.384375,0.195000,313.874415
62,19,0.390625,0.195000,313.124442
63,19,0.396875,0.195000,312.374469
64,19,0.403125,0.195000,311.624497
65,19,0.409375,0.195000,310.874526
66,19,0.415625,0.195000,310.124556
67,19,0.421875,0.195000,309.374586
68,19,0.428125,0.195000,308.624617
69,19,0.434375,0.195000,307.874649
70,19,0.440625,0.195000,307.124681
71,19,0.446875,0.195000,306.374713
72,19,0.453125,0.195000,305.624746
73,19,0.459375,0.195000,304.874779
74,19,0.465625,0.195000,304.124813
75,19,0.471875,0.195000,303.374846
76,19,0.478125,0.195000,302.624880
77,19,0.484375,0.195000,301.874914
78,19,0.490625,0.195000,301.124949
79,19,0.496875,0.195000,300.374983
0,20,0.003125,0.205000,359.624982
1,20,0.009375,0.205000,358.874946
2,20,0.015625,0.205000,358.124911
3,20,0.021875,0.205000,357.374875
4,20,0.028125,0.205000,356.624840
5,20,0.034375,0.205000,355.874805
6,20,0.040625,0.205000,355.124771
7,20,0.046875,0.205000,354.374737
8,20,0.053125,0.205000,353.624703
9,20,0.059375,0.205000,352.874670
10,20,0.065625,0.205000,352.124637
11,20,0.071875,0.205000,351.374605
12,20,0.078125,0.205000,350.624574
13,20,0.084375,0.205000,349.874543
14,20,0.090625,0.205000,349.124513
15,20,0.096875,0.205000,348.374484
16,20,0.103125,0.205000,347.624455
17,20,0.109375,0.205000,346.874428
18,20,0.115625,0.205000,346.124401
19,20,0.121875,0.205000,345.374375
20,20,0.128125,0.205000,344.624351
21,20,0.134375,0.205000,343.874327
22,20,0.140625,0.205000,343.124305
23,20,0.146875,0.205000,342.374283
24,20,0.153125,0.205000,341.624263
25,20,0.159375,0.205000,340.874244
26,20,0.165625,0.205000,340.124226
27,20,0.171875,0.205000,339.374209
28,20,0.178125,0.205000,338.624193
29,20,0.184375,0.205000,337.874179
30,20,0.190625,0.205000,337.124166
31,20,0.196875,0.205000,336.374154
32,20,0.203125,0.205000,335.624144
33,20,0.209375,0.205000,334.874135
34,20,0.215625,0.205000,334.124127
35,20,0.221875,0.205000,333.374121
36,20,0.228125,0.205000,332.624116
37,20,0.234375,0.205000,331.874112
38,20,0.240625,0.205000,331.124110
39,20,0.246875,0.205000,330.374109
40,20,0.253125,0.205000,329.624110
41,20,0.259375,0.205000,328.874111
42,20,0.265625,0.205000,328.124115
43,20,0.271875,0.205000,327.374119
44,20,0.278125,0.205000,326.624125
45,20,0.284375,0.205000,325.874133
46,20,0.290625,0.205000,325.124141
47,20,0.296875,0.205000,324.374151
48,20,0.303125,0.205000,323.624162
49,20,0.309375,0.205000,322.874175
50,20,0.315625,0.205000,322.124189
51,20,0.321875,0.205000,321.374204
52,20,0.328125,0.205000,320.624220
53,20,0.334375,0.205000,319.874237
54,20,0.340625,0.205000,319.124256
55,20,0.346875,0.205000,318.374275
56,20,0.353125,0.205000,317.624296
57,20,0.359375,0.205000,316.874318
58,20,0.365625,0.205000,316.124341
59,20,0.371875,0.205000,315.374365
60,20,0.378125,0.205000,314.624390
61,20,0.384375,0.205000,313.874415
62,20,0.390625,0.205000,313.124442
63,20,0.396875,0.205000,312.374469
64,20,0.403125,0.205000,311.624498
65,20,0.409375,0.205000,310.874526
66,20,0.415625,0.205000,310.124556
67,20,0.421875,0.205000,309.374586
68,20,0.428125,0.205000,308.624617
69,20,0.434375,0.205000,307.874649
70,20,0.440625,0.205000,307.124681
71,20,0.446875,0.205000,306.374713
72,20,0.453125,0.205000,305.624746
73,20,0.459375,0.205000,304.874779
74,20,0.465625,0.205000,304.124813
75,20,0.471875,0.205000,303.374846
76,20,0.478125,0.205000,302.624880
77,20,0.484375,0.205000,301.874914
78,20,0.490625,0.205000,301.124949
79,20,0.496875,0.205000,300.374983
0,21,0.003125,0.215000,359.624982
1,21,0.009375,0.215000,358.874946
2,21,0.015625,0.215000,358.124911
3,21,0.021875,0.215000,357.374875
4,21,0.028125,0.215000,356.624840
5,21,0.034375,0.215000,355.874805
6,21,0.040625,0.215000,355.124771
7,21,0.046875,0.215000,354.374737
8,21,0.053125,0.215000,353.624703
9,21,0.059375,0.215000,352.874670
10,21,0.065625,0.215000,352.124637
11,21,0.071875,0.215000,351.374605
12,21,0.078125,0.215000,350.624574
13,21,0.084375,0.215000,349.874543
14,21,0.090625,0.215000,349.124513
15,21,0.096875,0.215000,348.374484
16,21,0.103125,0.215000,347.624455
17,21,0.109375,0.215000,346.874428
18,21,0.115625,0.215000,346.124401
19,21,0.121875,0.215000,345.374376
20,21,0.128125,0.215000,344.624351
21,21,0.134375,0.215000,343.874327
22,21,0.140625,0.215000,343.124305
23,21,0.146875,0.215000,342.374283
24,21,0.153125,0.215000,341.624263
25,21,0.159375,0.215000,340.874244
26,21,0.165625,0.215000,340.124226
27,21,0.171875,0.215000,339.374209
28,21,0.178125,0.215000,338.624194
29,21,0.184375,0.215000,337.874179
30,21,0.190625,0.215000,337.124166
31,21,0.196875,0.215000,336.374155
32,21,0.203125,0.215000,335.624144
33,21,0.209375,0.215000,334.874135
34,21,0.215625,0.215000,334.124128
35,21,0.221875,0.215000,333.374121
36,21,0.228125,0.215000,332.624116
37,21,0.234375,0.215000,331.874113
38,21,0.240625,0.215000,331.124110
39,21,0.246875,0.215000,330.374109
40,21,0.253125,0.215000,329.624110
41,21,0.259375,0.215000,328.874112
42,21,0.265625,0.215000,328.124115
43,21,0.271875,0.215000,327.374120
44,21,0.278125,0.215000,326.624126
45,21,0.284375,0.215000,325.874133
46,21,0.290625,0.215000,325.124142
47,21,0.296875,0.215000,324.374151
48,21,0.303125,0.215000,323.624163
49,21,0.309375,0.215000,322.874175
50,21,0.315625,0.215000,322.124189
51,21,0.321875,0.215000,321.374204
52,21,0.328125,0.215000,320.624220
53,21,0.334375,0.215000,319.874238
54,21,0.340625,0.215000,319.124256
55,21,0.346875,0.215000,318.374276
56,21,0.353125,0.215000,317.624297
57,21,0.359375,0.215000,316.874318
58,21,0.365625,0.215000,316.124341
59,21,0.371875,0.215000,315.374365
60,21,0.378125,0.215000,314.624390
61,21,0.384375,0.215000,313.874416
62,21,0.390625,0.215000,313.124442
63,21,0.396875,0.215000,312.374470
64,21,0.403125,0.215000,311.624498
65,21,0.409375,0.215000,310.874527
66,21,0.415625,0.215000,310.124556
67,21,0.421875,0.215000,309.374587
68,21,0.428125,0.215000,308.624618
69,21,0.434375,0.215000,307.874649
70,21,0.440625,0.215000,307.124681
71,21,0.446875,0.215000,306.374713
72,21,0.453125,0.215000,305.624746
73,21,0.459375,0.215000,304.874779
74,21,0.465625,0.215000,304.124813
75,21,0.471875,0.215000,303.374847
76,21,0.478125,0.215000,302.624880
77,21,0.484375,0.215000,301.874915
78,21,0.490625,0.215000,301.124949
79,21,0.496875,0.215000,300.374983
0,22,0.003125,0.225000,359.624982
1,22,0.009375,0.225000,358.874946
2,22,0.015625,0.225000,358.124911
3,22,0.021875,0.225000,357.374876
4,22,0.028125,0.225000,356.624840
5,22,0.034375,0.225000,355.874806
6,22,0.040625,0.225000,355.124771
7,22,0.046875,0.225000,354.374737
8,22,0.053125,0.225000,353.624703
9,22,0.059375,0.225000,352.874670
10,22,0.065625,0.225000,352.124637
11,22,0.071875,0.225000,351.374605
12,22,0.078125,0.225000,350.624574
13,22,0.084375,0.225000,349.874543
14,22,0.090625,0.225000,349.124513
15,22,0.096875,0.225000,348.374484
16,22,0.103125,0.225000,347.624456
17,22,0.109375,0.225000,346.874428
18,22,0.115625,0.225000,346.124402
19,22,0.121875,0.225000,345.374376
20,22,0.128125,0.225000,344.624351
21,22,0.134375,0.225000,343.874328
22,22,0.140625,0.225000,343.124305
23,22,0.146875,0.225000,342.374284
24,22,0.153125,0.225000,341.624264
25,22,0.159375,0.225000,340.874244
26,22,0.165625,0.225000,340.124226
27,22,0.171875,0.225000,339.374210
28,22,0.178125,0.225000,338.624194
29,22,0.184375,0.225000,337.874180
30,22,0.190625,0.225000,337.124167
31,22,0.196875,0.225000,336.374155
32,22,0.203125,0.225000,335.624145
33,22,0.209375,0.225000,334.874136
34,22,0.215625,0.225000,334.124128
35,22,0.221875,0.225000,333.374122
36,22,0.228125,0.225000,332.624117
37,22,0.234375,0.225000,331.874113
38,22,0.240625,0.225000,331.124111
39,22,0.246875,0.225000,330.374110
40,22,0.253125,0.225000,329.624110
41,22,0.259375,0.225000,328.874112
42,22,0.265625,0.225000,328.124116
43,22,0.271875,0.225000,327.374120
44,22,0.278125,0.225000,326.624126
45,22,0.284375,0.225000,325.874133
46,22,0.290625,0.225000,325.124142
47,22,0.296875,0.225000,324.374152
48,22,0.303125,0.225000,323.624163
49,22,0.309375,0.225000,322.874176
50,22,0.315625,0.225000,322.124189
51,22,0.321875,0.225000,321.374204
52,22,0.328125,0.225000,320.624221
53,22,0.334375,0.225000,319.874238
54,22,0.340625,0.225000,319.124256
55,22,0.346875,0.225000,318.374276
56,22,0.353125,0.225000,317.624297
57,22,0.359375,0.225000,316.874319
58,22,0.365625,0.225000,316.124342
59,22,0.371875,0.225000,315.374365
60,22,0.378125,0.225000,314.624390
61,22,0.384375,0.225000,313.874416
62,22,0.390625,0.225000,313.124442
63,22,0.396875,0.225000,312.374470
64,22,0.403125,0.225000,311.624498
65,22,0.409375,0.225000,310.874527
66,22,0.415625,0.225000,310.124557
67,22,0.421875,0.225000,309.374587
68,22,0.428125,0.225000,308.624618
69,22,0.434375,0.225000,307.874649
70,22,0.440625,0.225000,307.124681
71,22,0.446875,0.225000,306.374713
72,22,0.453125,0.225000,305.624746
73,22,0.459375,0.225000,304.874779
74,22,0.465625,0.225000,304.124813
75,22,0.471875,0.225000,303.374847
76,22,0.478125,0.225000,302.624881
77,22,0.484375,0.225000,301.874915
78,22,0.490625,0.225000,301.124949
79,22,0.496875,0.225000,300.374983
0,23,0.003125,0.235000,359.624982
1,23,0.009375,0.235000,358.874946
2,23,0.015625,0.235000,358.124911
3,23,0.021875,0.235000,357.374876
4,23,0.028125,0.235000,356.624840
5,23,0.034375,0.235000,355.874806
6,23,0.040625,0.235000,355.124771
7,23,0.046875,0.235000,354.374737
8,23,0.053125,0.235000,353.624703
9,23,0.059375,0.235000,352.874670
10,23,0.065625,0.235000,352.124638
11,23,0.071875,0.235000,351.374606
12,23,0.078125,0.235000,350.624574
13,23,0.084375,0.235000,349.874543
14,23,0.090625,0.235000,349.124514
15,23,0.096875,0.235000,348.374484
16,23,0.103125,0.235000,347.624456
17,23,0.109375,0.235000,346.874429
18,23,0.115625,0.235000,346.124402
19,23,0.121875,0.235000,345.374376
20,23,0.128125,0.235000,344.624352
21,23,0.134375,0.235000,343.874328
22,23,0.140625,0.235000,343.124306
23,23,0.146875,0.235000,342.374284
24,23,0.153125,0.235000,341.624264
25,23,0.159375,0.235000,340.874245
26,23,0.165625,0.235000,340.124227
27,23,0.171875,0.235000,339.374210
28,23,0.178125,0.235000,338.624194
29,23,0.184375,0.235000,337.874180
30,23,0.190625,0.235000,337.124167
31,23,0.196875,0.235000,336.374156
32,23,0.203125,0.235000,335.624145
33,23,0.209375,0.235000,334.874136
34,23,0.215625,0.235000,334.124128
35,23,0.221875,0.235000,333.374122
36,23,0.228125,0.235000,332.624117
37,23,0.234375,0.235000,331.874114
38,23,0.240625,0.235000,331.124111
39,23,0.246875,0.235000,330.374110
40,23,0.253125,0.235000,329.624111
41,23,0.259375,0.235000,328.874113
42,23,0.265625,0.235000,328.124116
43,23,0.271875,0.235000,327.374121
44,23,0.278125,0.235000,326.624127
45,23,0.284375,0.235000,325.874134
46,23,0.290625,0.235000,325.124142
47,23,0.296875,0.235000,324.374152
48,23,0.303125,0.235000,323.624164
49,23,0.309375,0.235000,322.874176
50,23,0.315625,0.235000,322.124190
51,23,0.321875,0.235000,321.374205
52,23,0.328125,0.235000,320.624221
53,23,0.334375,0.235000,319.874238
54,23,0.340625,0.235000,319.124257
55,23,0.346875,0.235000,318.374277
56,23,0.353125,0.235000,317.624297
57,23,0.359375,0.235000,316.874319
58,23,0.365625,0.235000,316.124342
59,23,0.371875,0.235000,315.374366
60,23,0.378125,0.235000,314.624390
61,23,0.384375,0.235000,313.874416
62,23,0.390625,0.235000,313.124443
63,23,0.396875,0.235000,312.374470
64,23,0.403125,0.235000,311.624498
65,23,0.409375,0.235000,310.874527
66,23,0.415625,0.235000,310.124557
67,23,0.421875,0.235000,309.374587
68,23,0.428125,0.235000,308.624618
69,23,0.434375,0.235000,307.874649
70,23,0.440625,0.235000,307.124681
71,23,0.446875,0.235000,306.374714
72,23,0.453125,0.235000,305.624746
73,23,0.459375,0.235000,304.874780
74,23,0.465625,0.235000,304.124813
75,23,0.471875,0.235000,303.374847
76,23,0.478125,0.235000,302.624881
77,23,0.484375,0.235000,301.874915
78,23,0.490625,0.235000,301.124949
79,23,0.496875,0.235000,300.374983
0,24,0.003125,0.245000,359.624982
1,24,0.009375,0.245000,358.874947
2,24,0.015625,0.245000,358.124911
3,24,0.021875,0.245000,357.374876
4,24,0.028125,0.245000,356.624841
5,24,0.034375,0.245000,355.874806
6,24,0.040625,0.245000,355.124771
7,24,0.046875,0.245000,354.374737
8,24,0.053125,0.245000,353.624704
9,24,0.059375,0.245000,352.874670
10,24,0.065625,0.245000,352.124638
11,24,0.071875,0.245000,351.374606
12,24,0.078125,0.245000,350.624574
13,24,0.084375,0.245000,349.874544
14,24,0.090625,0.245000,349.124514
15,24,0.096875,0.245000,348.374485
16,24,0.103125,0.245000,347.624456
17,24,0.109375,0.245000,346.874429
18,24,0.115625,0.245000,346.124402
19,24,0.121875,0.245000,345.374377
20,24,0.128125,0.245000,344.624352
21,24,0.134375,0.245000,343.874329
22,24,0.140625,0.245000,343.124306
23,24,0.146875,0.245000,342.374285
24,24,0.153125,0.245000,341.624264
25,24,0.159375,0.245000,340.874245
26,24,0.165625,0.245000,340.124227
27,24,0.171875,0.245000,339.374210
28,24,0.178125,0.245000,338.624195
29,24,0.184375,0.245000,337.874181
30,24,0.190625,0.245000,337.124168
31,24,0.196875,0.245000,336.374156
32,24,0.203125,0.245000,335.624146
33,24,0.209375,0.245000,334.874137
34,24,0.215625,0.245000,334.124129
35,24,0.221875,0.245000,333.374123
36,24,0.228125,0.245000,332.624118
37,24,0.234375,0.245000,331.874114
38,24,0.240625,0.245000,331.124112
39,24,0.246875,0.245000,330.374111
40,24,0.253125,0.245000,329.624111
41,24,0.259375,0.245000,328.874113
42,24,0.265625,0.245000,328.124116
43,24,0.271875,0.245000,327.374121
44,24,0.278125,0.245000,326.624127
45,24,0.284375,0.245000,325.874134
46,24,0.290625,0.245000,325.124143
47,24,0.296875,0.245000,324.374153
48,24,0.303125,0.245000,323.624164
49,24,0.309375,0.245000,322.874176
50,24,0.315625,0.245000,322.124190
51,24,0.321875,0.245000,321.374205
52,24,0.328125,0.245000,320.624221
53,24,0.334375,0.245000,319.874239
54,24,0.340625,0.245000,319.124257
55,24,0.346875,0.245000,318.374277
56,24,0.353125,0.245000,317.624298
57,24,0.359375,0.245000,316.874319
58,24,0.365625,0.245000,316.124342
59,24,0.371875,0.245000,315.374366
60,24,0.378125,0.245000,314.624391
61,24,0.384375,0.245000,313.874416
62,24,0.390625,0.245000,313.124443
63,24,0.396875,0.245000,312.374470
64,24,0.403125,0.245000,311.624499
65,24,0.409375,0.245000,310.874527
66,24,0.415625,0.245000,310.124557
67,24,0.421875,0.245000,309.374587
68,24,0.428125,0.245000,308.624618
69,24,0.434375,0.245000,307.874650
70,24,0.440625,0.245000,307.124681
71,24,0.446875,0.245000,306.374714
72,24,0.453125,0.245000,305.624747
73,24,0.459375,0.245000,304.874780
74,24,0.465625,0.245000,304.124813
75,24,0.471875,0.245000,303.374847
76,24,0.478125,0.245000,302.624881
77,24,0.484375,0.245000,301.874915
78,24,0.490625,0.245000,301.124949
79,24,0.496875,0.245000,300.374983
0,25,0.003125,0.255000,359.624982
1,25,0.009375,0.255000,358.874947
2,25,0.015625,0.255000,358.124911
3,25,0.021875,0.255000,357.374876
4,25,0.028125,0.255000,356.624841
5,25,0.034375,0.255000,355.874806
6,25,0.040625,0.255000,355.124771
7,25,0.046875,0.255000,354.374737
8,25,0.053125,0.255000,353.624704
9,25,0.059375,0.255000,352.874671
10,25,0.065625,0.255000,352.124638
11,25,0.071875,0.255000,351.374606
12,25,0.078125,0.255000,350.624575
13,25,0.084375,0.255000,349.874544
14,25,0.090625,0.255000,349.124514
15,25,0.096875,0.255000,348.374485
16,25,0.103125,0.255000,347.624457
17,25,0.109375,0.255000,346.874429
18,25,0.115625,0.255000,346.124403
19,25,0.121875,0.255000,345.374377
20,25,0.128125,0.255000,344.624352
21,25,0.134375,0.255000,343.874329
22,25,0.140625,0.255000,343.124306
23,25,0.146875,0.255000,342.374285
24,25,0.153125,0.255000,341.624265
25,25,0.159375,0.255000,340.874246
26,25,0.165625,0.255000,340.124228
27,25,0.171875,0.255000,339.374211
28,25,0.178125,0.255000,338.624195
29,25,0.184375,0.255000,337.874181
30,25,0.190625,0.255000,337.124168
31,25,0.196875,0.255000,336.374156
32,25,0.203125,0.255000,335.624146
33,25,0.209375,0.255000,334.874137
34,25,0.215625,0.255000,334.124129
35,25,0.221875,0.255000,333.374123
36,25,0.228125,0.255000,332.624118
37,25,0.234375,0.255000,331.874114
38,25,0.240625,0.255000,331.124112
39,25,0.246875,0.255000,330.374111
40,25,0.253125,0.255000,329.624112
41,25,0.259375,0.255000,328.874114
42,25,0.265625,0.255000,328.124117
43,25,0.271875,0.255000,327.374122
44,25,0.278125,0.255000,326.624127
45,25,0.284375,0.255000,325.874135
46,25,0.290625,0.255000,325.124143
47,25,0.296875,0.255000,324.374153
48,25,0.303125,0.255000,323.624164
49,25,0.309375,0.255000,322.874177
50,25,0.315625,0.255000,322.124191
51,25,0.321875,0.255000,321.374206
52,25,0.328125,0.255000,320.624222
53,25,0.334375,0.255000,319.874239
54,25,0.340625,0.255000,319.124258
55,25,0.346875,0.255000,318.374277
56,25,0.353125,0.255000,317.624298
57,25,0.359375,0.255000,316.874320
58,25,0.365625,0.255000,316.124343
59,25,0.371875,0.255000,315.374366
60,25,0.378125,0.255000,314.624391
61,25,0.384375,0.255000,313.874417
62,25,0.390625,0.255000,313.124443
63,25,0.396875,0.255000,312.374471
64,25,0.403125,0.255000,311.624499
65,25,0.409375,0.255000,310.874528
66,25,0.415625,0.255000,310.124557
67,25,0.421875,0.255000,309.374588
68,25,0.428125,0.255000,308.624618
69,25,0.434375,0.255000,307.874650
70,25,0.440625,0.255000,307.124682
71,25,0.446875,0.255000,306.374714
72,25,0.453125,0.255000,305.624747
73,25,0.459375,0.255000,304.874780
74,25,0.465625,0.255000,304.124813
75,25,0.471875,0.255000,303.374847
76,25,0.478125,0.255000,302.624881
77,25,0.484375,0.255000,301.874915
78,25,0.490625,0.255000,301.124949
79,25,0.496875,0.255000,300.374983
0,26,0.003125,0.265000,359.624982
1,26,0.009375,0.265000,358.874947
2,26,0.015625,0.265000,358.124911
3,26,0.021875,0.265000,357.374876
4,26,0.028125,0.265000,356.624841
5,26,0.034375,0.265000,355.874806
6,26,0.040625,0.265000,355.124772
7,26,0.046875,0.265000,354.374737
8,26,0.053125,0.265000,353.624704
9,26,0.059375,0.265000,352.874671
10,26,0.065625,0.265000,352.124638
11,26,0.071875,0.265000,351.374606
12,26,0.078125,0.265000,350.624575
13,26,0.084375,0.265000,349.874544
14,26,0.090625,0.265000,349.124514
15,26,0.096875,0.265000,348.374485
16,26,0.103125,0.265000,347.624457
17,26,0.109375,0.265000,346.874430
18,26,0.115625,0.265000,346.124403
19,26,0.121875,0.265000,345.374377
20,26,0.128125,0.265000,344.624353
21,26,0.134375,0.265000,343.874329
22,26,0.140625,0.265000,343.124307
23,26,0.146875,0.265000,342.374285
24,26,0.153125,0.265000,341.624265
25,26,0.159375,0.265000,340.874246
26,26,0.165625,0.265000,340.124228
27,26,0.171875,0.265000,339.374211
28,26,0.178125,0.265000,338.624196
29,26,0.184375,0.265000,337.874182
30,26,0.190625,0.265000,337.124169
31,26,0.196875,0.265000,336.374157
32,26,0.203125,0.265000,335.624147
33,26,0.209375,0.265000,334.874138
34,26,0.215625,0.265000,334.124130
35,26,0.221875,0.265000,333.374124
36,26,0.228125,0.265000,332.624119
37,26,0.234375,0.265000,331.874115
38,26,0.240625,0.265000,331.124113
39,26,0.246875,0.265000,330.374112
40,26,0.253125,0.265000,329.624112
41,26,0.259375,0.265000,328.874114
42,26,0.265625,0.265000,328.124117
43,26,0.271875,0.265000,327.374122
44,26,0.278125,0.265000,326.624128
45,26,0.284375,0.265000,325.874135
46,26,0.290625,0.265000,325.124144
47,26,0.296875,0.265000,324.374154
48,26,0.303125,0.265000,323.624165
49,26,0.309375,0.265000,322.874177
50,26,0.315625,0.265000,322.124191
51,26,0.321875,0.265000,321.374206
52,26,0.328125,0.265000,320.624222
53,26,0.334375,0.265000,319.874240
54,26,0.340625,0.265000,319.124258
55,26,0.346875,0.265000,318.374278
56,26,0.353125,0.265000,317.624298
57,26,0.359375,0.265000,316.874320
58,26,0.365625,0.265000,316.124343
59,26,0.371875,0.265000,315.374367
60,26,0.378125,0.265000,314.624391
61,26,0.384375,0.265000,313.874417
62,26,0.390625,0.265000,313.124444
63,26,0.396875,0.265000,312.374471
64,26,0.403125,0.265000,311.624499
65,26,0.409375,0.265000,310.874528
66,26,0.415625,0.265000,310.124558
67,26,0.421875,0.265000,309.374588
68,26,0.428125,0.265000,308.624619
69,26,0.434375,0.265000,307.874650
70,26,0.440625,0.265000,307.124682
71,26,0.446875,0.265000,306.374714
72,26,0.453125,0.265000,305.624747
73,26,0.459375,0.265000,304.874780
74,26,0.465625,0.265000,304.124813
75,26,0.471875,0.265000,303.374847
76,26,0.478125,0.265000,302.624881
77,26,0.484375,0.265000,301.874915
78,26,0.490625,0.265000,301.124949
79,26,0.496875,0.265000,300.374983
0,27,0.003125,0.275000,359.624982
1,27,0.009375,0.275000,358.874947
2,27,0.015625,0.275000,358.124911
3,27,0.021875,0.275000,357.374876
4,27,0.028125,0.275000,356.624841
5,27,0.034375,0.275000,355.874806
6,27,0.040625,0.275000,355.124772
7,27,0.046875,0.275000,354.374738
8,27,0.053125,0.275000,353.624704
9,27,0.059375,0.275000,352.874671
10,27,0.065625,0.275000,352.124638
11,27,0.071875,0.275000,351.374606
12,27,0.078125,0.275000,350.624575
13,27,0.084375,0.275000,349.874545
14,27,0.090625,0.275000,349.124515
15,27,0.096875,0.275000,348.374486
16,27,0.103125,0.275000,347.624457
17,27,0.109375,0.275000,346.874430
18,27,0.115625,0.275000,346.124403
19,27,0.121875,0.275000,345.374378
20,27,0.128125,0.275000,344.624353
21,27,0.134375,0.275000,343.874330
22,27,0.140625,0.275000,343.124307
23,27,0.146875,0.275000,342.374286
24,27,0.153125,0.275000,341.624266
25,27,0.159375,0.275000,340.874246
26,27,0.165625,0.275000,340.124229
27,27,0.171875,0.275000,339.374212
28,27,0.178125,0.275000,338.624196
29,27,0.184375,0.275000,337.874182
30,27,0.190625,0.275000,337.124169
31,27,0.196875,0.275000,336.374157
32,27,0.203125,0.275000,335.624147
33,27,0.209375,0.275000,334.874138
34,27,0.215625,0.275000,334.124130
35,27,0.221875,0.275000,333.374124
36,27,0.228125,0.275000,332.624119
37,27,0.234375,0.275000,331.874116
38,27,0.240625,0.275000,331.124113
39,27,0.246875,0.275000,330.374112
40,27,0.253125,0.275000,329.624113
41,27,0.259375,0.275000,328.874115
42,27,0.265625,0.275000,328.124118
43,27,0.271875,0.275000,327.374123
44,27,0.278125,0.275000,326.624128
45,27,0.284375,0.275000,325.874136
46,27,0.290625,0.275000,325.124144
47,27,0.296875,0.275000,324.374154
48,27,0.303125,0.275000,323.624165
49,27,0.309375,0.275000,322.874178
50,27,0.315625,0.275000,322.124192
51,27,0.321875,0.275000,321.374207
52,27,0.328125,0.275000,320.624223
53,27,0.334375,0.275000,319.874240
54,27,0.340625,0.275000,319.124259
55,27,0.346875,0.275000,318.374278
56,27,0.353125,0.275000,317.624299
57,27,0.359375,0.275000,316.874321
58,27,0.365625,0.275000,316.124343
59,27,0.371875,0.275000,315.374367
60,27,0.378125,0.275000,314.624392
61,27,0.384375,0.275000,313.874417
62,27,0.390625,0.275000,313.124444
63,27,0.396875,0.275000,312.374471
64,27,0.403125,0.275000,311.624499
65,27,0.409375,0.275000,310.874528
66,27,0.415625,0.275000,310.124558
67,27,0.421875,0.275000,309.374588
68,27,0.428125,0.275000,308.624619
69,27,0.434375,0.275000,307.874650
70,27,0.440625,0.275000,307.124682
71,27,0.446875,0.275000,306.374714
72,27,0.453125,0.275000,305.624747
73,27,0.459375,0.275000,304.874780
74,27,0.465625,0.275000,304.124813
75,27,0.471875,0.275000,303.374847
76,27,0.478125,0.275000,302.624881
77,27,0.484375,0.275000,301.874915
78,27,0.490625,0.275000,301.124949
79,27,0.496875,0.275000,300.374983
0,28,0.003125,0.285000,359.624982
1,28,0.009375,0.285000,358.874947
2,28,0.015625,0.285000,358.124911
3,28,0.021875,0.285000,357.374876
4,28,0.028125,0.285000,356.624841
5,28,0.034375,0.285000,355.874806
6,28,0.040625,0.285000,355.124772
7,28,0.046875,0.285000,354.374738
8,28,0.053125,0.285000,353.624704
9,28,0.059375,0.285000,352.874671
10,28,0.065625,0.285000,352.124639
11,28,0.071875,0.285000,351.374607
12,28,0.078125,0.285000,350.624575
13,28,0.084375,0.285000,349.874545
14,28,0.090625,0.285000,349.124515
15,28,0.096875,0.285000,348.374486
16,28,0.103125,0.285000,347.624458
17,28,0.109375,0.285000,346.874430
18,28,0.115625,0.285000,346.124404
19,28,0.121875,0.285000,345.374378
20,28,0.128125,0.285000,344.624354
21,28,0.134375,0.285000,343.874330
22,28,0.140625,0.285000,343.124308
23,28,0.146875,0.285000,342.374286
24,28,0.153125,0.285000,341.624266
25,28,0.159375,0.285000,340.874247
26,28,0.165625,0.285000,340.124229
27,28,0.171875,0.285000,339.374212
28,28,0.178125,0.285000,338.624197
29,28,0.184375,0.285000,337.874183
30,28,0.190625,0.285000,337.124170
31,28,0.196875,0.285000,336.374158
32,28,0.203125,0.285000,335.624148
33,28,0.209375,0.285000,334.874139
34,28,0.215625,0.285000,334.124131
35,28,0.221875,0.285000,333.374125
36,28,0.228125,0.285000,332.624120
37,28,0.234375,0.285000,331.874116
38,28,0.240625,0.285000,331.124114
39,28,0.246875,0.285000,330.374113
40,28,0.253125,0.285000,329.624113
41,28,0.259375,0.285000,328.874115
42,28,0.265625,0.285000,328.124119
43,28,0.271875,0.285000,327.374123
44,28,0.278125,0.285000,326.624129
45,28,0.284375,0.285000,325.874136
46,28,0.290625,0.285000,325.124145
47,28,0.296875,0.285000,324.374155
48,28,0.303125,0.285000,323.624166
49,28,0.309375,0.285000,322.874178
50,28,0.315625,0.285000,322.124192
51,28,0.321875,0.285000,321.374207
52,28,0.328125,0.285000,320.624223
53,28,0.334375,0.285000,319.874241
54,28,0.340625,0.285000,319.124259
55,28,0.346875,0.285000,318.374279
56,28,0.353125,0.285000,317.624299
57,28,0.359375,0.285000,316.874321
58,28,0.365625,0.285000,316.124344
