iteration,residual_K
4880,1.8222620986e-4
4881,1.8202309758e-4
4882,1.8182021171e-4
4883,1.8161755179e-4
4884,1.8141511777e-4
4885,1.8121290941e-4
4886,1.8101092644e-4
4887,1.8080916846e-4
4888,1.8060763551e-4
4889,1.8040632710e-4
4890,1.8020524311e-4
4891,1.8000438308e-4
4892,1.7980374696e-4
4893,1.7960333452e-4
4894,1.7940314541e-4
4895,1.7920317936e-4
4896,1.7900343624e-4
4897,1.7880391579e-4
4898,1.7860461764e-4
4899,1.7840554153e-4
4900,1.7820668745e-4
4901,1.7800805489e-4
4902,1.7780964379e-4
4903,1.7761145369e-4
4904,1.7741348461e-4
4905,1.7721573607e-4
4906,1.7701820803e-4
4907,1.7682090009e-4
4908,1.7662381197e-4
4909,1.7642694365e-4
4910,1.7623029470e-4
4911,1.7603386488e-4
4912,1.7583765401e-4
4913,1.7564166183e-4
4914,1.7544588809e-4
4915,1.7525033240e-4
4916,1.7505499488e-4
4917,1.7485987496e-4
4918,1.7466497252e-4
4919,1.7447028728e-4
4920,1.7427581906e-4
4921,1.7408156748e-4
4922,1.7388753258e-4
4923,1.7369371380e-4
4924,1.7350011103e-4
4925,1.7330672415e-4
4926,1.7311355271e-4
4927,1.7292059647e-4
4928,1.7272785539e-4
4929,1.7253532928e-4
4930,1.7234301754e-4
4931,1.7215092015e-4
4932,1.7195903683e-4
4933,1.7176736753e-4
4934,1.7157591174e-4
4935,1.7138466933e-4
4936,1.7119364009e-4
4937,1.7100282378e-4
4938,1.7081222006e-4
4939,1.7062182877e-4
4940,1.7043164985e-4
4941,1.7024168272e-4
4942,1.7005192728e-4
4943,1.6986238347e-4
4944,1.6967305083e-4
4945,1.6948392920e-4
4946,1.6929501845e-4
4947,1.6910631814e-4
4948,1.6891782809e-4
4949,1.6872954831e-4
4950,1.6854147822e-4
4951,1.6835361777e-4
4952,1.6816596673e-4
4953,1.6797852476e-4
4954,1.6779129174e-4
4955,1.6760426746e-4
4956,1.6741745151e-4
4957,1.6723084389e-4
4958,1.6704444414e-4
4959,1.6685825233e-4
4960,1.6667226777e-4
4961,1.6648649063e-4
4962,1.6630092045e-4
4963,1.6611555725e-4
4964,1.6593040056e-4
4965,1.6574545026e-4
4966,1.6556070608e-4
4967,1.6537616779e-4
4968,1.6519183509e-4
4969,1.6500770806e-4
4970,1.6482378612e-4
4971,1.6464006904e-4
4972,1.6445655689e-4
4973,1.6427324925e-4
4974,1.6409014586e-4
4975,1.6390724653e-4
4976,1.6372455110e-4
4977,1.6354205928e-4
4978,1.6335977091e-4
4979,1.6317768558e-4
4980,1.6299580324e-4
4981,1.6281412360e-4
4982,1.6263264649e-4
4983,1.6245137164e-4
4984,1.6227029886e-4
4985,1.6208942776e-4
4986,1.6190875840e-4
4987,1.6172829027e-4
4988,1.6154802336e-4
4989,1.6136795739e-4
4990,1.6118809208e-4
4991,1.6100842714e-4
4992,1.6082896263e-4
4993,1.6064969793e-4
4994,1.6047063320e-4
4995,1.6029176788e-4
4996,1.6011310203e-4
4997,1.5993463535e-4
4998,1.5975636757e-4
4999,1.5957829834e-4
5000,1.5940042766e-4
5001,1.5922275520e-4
5002,1.5904528084e-4
5003,1.5886800418e-4
5004,1.5869092510e-4
5005,1.5851404351e-4
5006,1.5833735898e-4
5007,1.5816087131e-4
5008,1.5798458037e-4
5009,1.5780848611e-4
5010,1.5763258790e-4
5011,1.5745688569e-4
5012,1.5728137947e-4
5013,1.5710606874e-4
5014,1.5693095349e-4
5015,1.5675603339e-4
5016,1.5658130820e-4
5017,1.5640677782e-4
5018,1.5623244195e-4
5019,1.5605830026e-4
5020,1.5588435275e-4
5021,1.5571059924e-4
5022,1.5553703923e-4
5023,1.5536367260e-4
5024,1.5519049936e-4
5025,1.5501751909e-4
5026,1.5484473158e-4
5027,1.5467213649e-4
5028,1.5449973404e-4
5029,1.5432752360e-4
5030,1.5415550513e-4
5031,1.5398367833e-4
5032,1.5381204310e-4
5033,1.5364059919e-4
5034,1.5346934623e-4
5035,1.5329828432e-4
5036,1.5312741300e-4
5037,1.5295673199e-4
5038,1.5278624142e-4
5039,1.5261594075e-4
5040,1.5244582988e-4
5041,1.5227590865e-4
5042,1.5210617676e-4
5043,1.5193663404e-4
5044,1.5176728039e-4
5045,1.5159811534e-4
5046,1.5142913895e-4
5047,1.5126035089e-4
5048,1.5109175081e-4
5049,1.5092333882e-4
5050,1.5075511442e-4
5051,1.5058707766e-4
5052,1.5041922802e-4
5053,1.5025156546e-4
5054,1.5008408980e-4
5055,1.4991680092e-4
5056,1.4974969838e-4
5057,1.4958278206e-4
5058,1.4941605184e-4
5059,1.4924950744e-4
5060,1.4908314859e-4
5061,1.4891697521e-4
5062,1.4875098714e-4
5063,1.4858518387e-4
5064,1.4841956556e-4
5065,1.4825413172e-4
5066,1.4808888244e-4
5067,1.4792381711e-4
5068,1.4775893590e-4
5069,1.4759423846e-4
5070,1.4742972445e-4
5071,1.4726539393e-4
5072,1.4710124657e-4
5073,1.4693728201e-4
5074,1.4677350038e-4
5075,1.4660990126e-4
5076,1.4644648445e-4
5077,1.4628324982e-4
5078,1.4612019697e-4
5079,1.4595732597e-4
5080,1.4579463647e-4
5081,1.4563212829e-4
5082,1.4546980134e-4
5083,1.4530765520e-4
5084,1.4514568983e-4
5085,1.4498390487e-4
5086,1.4482230034e-4
5087,1.4466087595e-4
5088,1.4449963140e-4
5089,1.4433856654e-4
5090,1.4417768131e-4
5091,1.4401697530e-4
5092,1.4385644846e-4
5093,1.4369610051e-4
5094,1.4353593127e-4
5095,1.4337594058e-4
5096,1.4321612821e-4
5097,1.4305649393e-4
5098,1.4289703756e-4
5099,1.4273775895e-4
5100,1.4257865786e-4
5101,1.4241973406e-4
5102,1.4226098739e-4
5103,1.4210241773e-4
5104,1.4194402468e-4
5105,1.4178580835e-4
5106,1.4162776819e-4
5107,1.4146990418e-4
5108,1.4131221627e-4
5109,1.4115470395e-4
5110,1.4099736728e-4
5111,1.4084020597e-4
5112,1.4068321980e-4
5113,1.4052640859e-4
5114,1.4036977217e-4
5115,1.4021331032e-4
5116,1.4005702286e-4
5117,1.3990090963e-4
5118,1.3974497034e-4
5119,1.3958920488e-4
5120,1.3943361307e-4
5121,1.3927819458e-4
5122,1.3912294941e-4
5123,1.3896787715e-4
5124,1.3881297792e-4
5125,1.3865825116e-4
5126,1.3850369686e-4
5127,1.3834931502e-4
5128,1.3819510497e-4
5129,1.3804106703e-4
5130,1.3788720059e-4
5131,1.3773350571e-4
5132,1.3757998221e-4
5133,1.3742662975e-4
5134,1.3727344827e-4
5135,1.3712043733e-4
5136,1.3696759720e-4
5137,1.3681492726e-4
5138,1.3666242745e-4
5139,1.3651009778e-4
5140,1.3635793766e-4
5141,1.3620594734e-4
5142,1.3605412636e-4
5143,1.3590247454e-4
5144,1.3575099183e-4
5145,1.3559967789e-4
5146,1.3544853260e-4
5147,1.3529755574e-4
5148,1.3514674725e-4
5149,1.3499610679e-4
5150,1.3484563425e-4
5151,1.3469532939e-4
5152,1.3454519205e-4
5153,1.3439522218e-4
5154,1.3424541925e-4
5155,1.3409578344e-4
5156,1.3394631441e-4
5157,1.3379701187e-4
5158,1.3364787583e-4
5159,1.3349890594e-4
5160,1.3335010203e-4
5161,1.3320146411e-4
5162,1.3305299177e-4
5163,1.3290468507e-4
5164,1.3275654345e-4
5165,1.3260856707e-4
5166,1.3246075559e-4
5167,1.3231310891e-4
5168,1.3216562667e-4
5169,1.3201830893e-4
5170,1.3187115530e-4
5171,1.3172416573e-4
5172,1.3157733991e-4
5173,1.3143067787e-4
5174,1.3128417930e-4
5175,1.3113784388e-4
5176,1.3099167165e-4
5177,1.3084566223e-4
5178,1.3069981571e-4
5179,1.3055413166e-4
5180,1.3040861000e-4
5181,1.3026325053e-4
5182,1.3011805305e-4
5183,1.2997301752e-4
5184,1.2982814343e-4
5185,1.2968343094e-4
5186,1.2953887978e-4
5187,1.2939448965e-4
5188,1.2925026050e-4
5189,1.2910619205e-4
5190,1.2896228429e-4
5191,1.2881853678e-4
5192,1.2867494968e-4
5193,1.2853152242e-4
5194,1.2838825512e-4
5195,1.2824514744e-4
5196,1.2810219937e-4
5197,1.2795941052e-4
5198,1.2781678089e-4
5199,1.2767431014e-4
5200,1.2753199826e-4
5201,1.2738984498e-4
5202,1.2724785017e-4
5203,1.2710601362e-4
5204,1.2696433515e-4
5205,1.2682281454e-4
5206,1.2668145172e-4
5207,1.2654024636e-4
5208,1.2639919851e-4
5209,1.2625830783e-4
5210,1.2611757427e-4
5211,1.2597699737e-4
5212,1.2583657724e-4
5213,1.2569631377e-4
5214,1.2555620640e-4
5215,1.2541625534e-4
5216,1.2527646015e-4
5217,1.2513682083e-4
5218,1.2499733725e-4
5219,1.2485800897e-4
5220,1.2471883605e-4
5221,1.2457981836e-4
5222,1.2444095546e-4
5223,1.2430224740e-4
5224,1.2416369390e-4
5225,1.2402529484e-4
5226,1.2388705011e-4
5227,1.2374895931e-4
5228,1.2361102262e-4
5229,1.2347323951e-4
5230,1.2333561011e-4
5231,1.2319813402e-4
5232,1.2306081112e-4
5233,1.2292364136e-4
5234,1.2278662444e-4
5235,1.2264976021e-4
5236,1.2251304861e-4
5237,1.2237648929e-4
5238,1.2224008231e-4
5239,1.2210382732e-4
5240,1.2196772406e-4
5241,1.2183177262e-4
5242,1.2169597272e-4
5243,1.2156032415e-4
5244,1.2142482672e-4
5245,1.2128948043e-4
5246,1.2115428490e-4
5247,1.2101924005e-4
5248,1.2088434579e-4
5249,1.2074960182e-4
5250,1.2061500809e-4
5251,1.2048056431e-4
5252,1.2034627042e-4
5253,1.2021212621e-4
5254,1.2007813160e-4
5255,1.1994428610e-4
5256,1.1981059004e-4
5257,1.1967704285e-4
5258,1.1954364453e-4
5259,1.1941039492e-4
5260,1.1927729383e-4
5261,1.1914434106e-4
5262,1.1901153653e-4
5263,1.1887887990e-4
5264,1.1874637130e-4
5265,1.1861401026e-4
5266,1.1848179685e-4
5267,1.1834973066e-4
5268,1.1821781186e-4
5269,1.1808603989e-4
5270,1.1795441492e-4
5271,1.1782293660e-4
5272,1.1769160488e-4
5273,1.1756041948e-4
5274,1.1742938040e-4
5275,1.1729848734e-4
5276,1.1716774009e-4
5277,1.1703713858e-4
5278,1.1690668276e-4
5279,1.1677637218e-4
5280,1.1664620689e-4
5281,1.1651618678e-4
5282,1.1638631156e-4
5283,1.1625658095e-4
5284,1.1612699512e-4
5285,1.1599755368e-4
5286,1.1586825633e-4
5287,1.1573910336e-4
5288,1.1561009416e-4
5289,1.1548122887e-4
5290,1.1535250718e-4
5291,1.1522392884e-4
5292,1.1509549392e-4
5293,1.1496720219e-4
5294,1.1483905342e-4
5295,1.1471104750e-4
5296,1.1458318426e-4
5297,1.1445546346e-4
5298,1.1432788500e-4
5299,1.1420044888e-4
5300,1.1407315469e-4
5301,1.1394600239e-4
5302,1.1381899185e-4
5303,1.1369212280e-4
5304,1.1356539522e-4
5305,1.1343880897e-4
5306,1.1331236368e-4
5307,1.1318605931e-4
5308,1.1305989580e-4
5309,1.1293387291e-4
5310,1.1280799043e-4
5311,1.1268224824e-4
5312,1.1255664629e-4
5313,1.1243118433e-4
5314,1.1230586216e-4
5315,1.1218067971e-4
5316,1.1205563669e-4
5317,1.1193073317e-4
5318,1.1180596880e-4
5319,1.1168134347e-4
5320,1.1155685706e-4
5321,1.1143250947e-4
5322,1.1130830040e-4
5323,1.1118422987e-4
5324,1.1106029751e-4
5325,1.1093650335e-4
5326,1.1081284708e-4
5327,1.1068932878e-4
5328,1.1056594809e-4
5329,1.1044270485e-4
5330,1.1031959906e-4
5331,1.1019663049e-4
5332,1.1007379891e-4
5333,1.0995110432e-4
5334,1.0982854639e-4
5335,1.0970612522e-4
5336,1.0958384030e-4
5337,1.0946169181e-4
5338,1.0933967940e-4
5339,1.0921780307e-4
5340,1.0909606249e-4
5341,1.0897445770e-4
5342,1.0885298832e-4
5343,1.0873165439e-4
5344,1.0861045570e-4
5345,1.0848939212e-4
5346,1.0836846349e-4
5347,1.0824766957e-4
5348,1.0812701038e-4
5349,1.0800648562e-4
5350,1.0788609518e-4
5351,1.0776583889e-4
5352,1.0764571687e-4
5353,1.0752572848e-4
5354,1.0740587396e-4
5355,1.0728615291e-4
5356,1.0716656544e-4
5357,1.0704711116e-4
5358,1.0692779011e-4
5359,1.0680860203e-4
5360,1.0668954667e-4
5361,1.0657062415e-4
5362,1.0645183414e-4
5363,1.0633317657e-4
5364,1.0621465123e-4
5365,1.0609625804e-4
5366,1.0597799667e-4
5367,1.0585986723e-4
5368,1.0574186945e-4
5369,1.0562400320e-4
5370,1.0550626831e-4
5371,1.0538866462e-4
5372,1.0527119201e-4
5373,1.0515385037e-4
5374,1.0503663947e-4
5375,1.0491955931e-4
5376,1.0480260960e-4
5377,1.0468579012e-4
5378,1.0456910104e-4
5379,1.0445254185e-4
5380,1.0433611266e-4
5381,1.0421981330e-4
5382,1.0410364342e-4
5383,1.0398760321e-4
5384,1.0387169226e-4
5385,1.0375591046e-4
5386,1.0364025769e-4
5387,1.0352473385e-4
5388,1.0340933886e-4
5389,1.0329407246e-4
5390,1.0317893447e-4
5391,1.0306392483e-4
5392,1.0294904342e-4
5393,1.0283429003e-4
5394,1.0271966454e-4
5395,1.0260516689e-4
5396,1.0249079673e-4
5397,1.0237655403e-4
5398,1.0226243882e-4
5399,1.0214845071e-4
5400,1.0203458970e-4
5401,1.0192085546e-4
5402,1.0180724820e-4
5403,1.0169376742e-4
5404,1.0158041323e-4
5405,1.0146718529e-4
5406,1.0135408360e-4
5407,1.0124110793e-4
5408,1.0112825828e-4
5409,1.0101553426e-4
5410,1.0090293608e-4
5411,1.0079046319e-4
5412,1.0067811581e-4
5413,1.0056589355e-4
5414,1.0045379651e-4
5415,1.0034182429e-4
5416,1.0022997697e-4
5417,1.0011825418e-4
5418,1.0000665606e-4
5419,9.9895182302e-5
5420,9.9783832752e-5
5421,9.9672607291e-5
5422,9.9561505863e-5
5423,9.9450528239e-5
5424,9.9339674364e-5
5425,9.9228943839e-5
5426,9.9118337062e-5
5427,9.9007853294e-5
5428,9.8897492819e-5
5429,9.8787255354e-5
5430,9.8677140727e-5
5431,9.8567148711e-5
5432,9.8457279421e-5
5433,9.8347532685e-5
5434,9.8237908105e-5
5435,9.8128405853e-5
5436,9.8019025472e-5
5437,9.7909767192e-5
5438,9.7800630556e-5
5439,9.7691615679e-5
5440,9.7582722219e-5
5441,9.7473950120e-5
5442,9.7365299382e-5
5443,9.7256769664e-5
5444,9.7148360908e-5
5445,9.7040073001e-5
5446,9.6931905773e-5
5447,9.6823859167e-5
5448,9.6715932898e-5
5449,9.6608127080e-5
5450,9.6500441259e-5
5451,9.6392875548e-5
5452,9.6285429720e-5
5453,9.6178103604e-5
5454,9.6070897143e-5
5455,9.5963810168e-5
5456,9.5856842677e-5
5457,9.5749994273e-5
5458,9.5643264956e-5
5459,9.5536654669e-5
5460,9.5430163242e-5
5461,9.5323790333e-5
5462,9.5217536227e-5
5463,9.5111400412e-5
5464,9.5005382832e-5
5465,9.4899483543e-5
5466,9.4793702260e-5
5467,9.4688038928e-5
5468,9.4582493261e-5
5469,9.4477065375e-5
5470,9.4371754926e-5
5471,9.4266561803e-5
5472,9.4161486004e-5
5473,9.4056527303e-5
5474,9.3951685585e-5
5475,9.3846960738e-5
5476,9.3742352533e-5
5477,9.3637861085e-5
5478,9.3533485938e-5
5479,9.3429227263e-5
5480,9.3325084777e-5
5481,9.3221058307e-5
5482,9.3117147912e-5
5483,9.3013353137e-5
5484,9.2909674152e-5
5485,9.2806110729e-5
5486,9.2702662755e-5
5487,9.2599330117e-5
5488,9.2496112643e-5
5489,9.2393010107e-5
5490,9.2290022621e-5
5491,9.2187149789e-5
5492,9.2084391838e-5
5493,9.1981748255e-5
5494,9.1879219099e-5
5495,9.1776804197e-5
5496,9.1674503608e-5
5497,9.1572316876e-5
5498,9.1470244115e-5
5499,9.1368285098e-5
5500,9.1266439711e-5
5501,9.1164707896e-5
5502,9.1063089485e-5
5503,9.0961584192e-5
5504,9.0860192188e-5
5505,9.0758913188e-5
5506,9.0657747023e-5
5507,9.0556693692e-5
5508,9.0455752911e-5
5509,9.0354924737e-5
5510,9.0254208828e-5
5511,9.0153605242e-5
5512,9.0053113752e-5
5513,8.9952734299e-5
5514,8.9852466772e-5
5515,8.9752310942e-5
5516,8.9652266809e-5
5517,8.9552334089e-5
5518,8.9452512896e-5
5519,8.9352802888e-5
5520,8.9253204010e-5
5521,8.9153716146e-5
5522,8.9054339242e-5
5523,8.8955072954e-5
5524,8.8855917454e-5
5525,8.8756872401e-5
5526,8.8657937738e-5
5527,8.8559113465e-5
5528,8.8460399184e-5
5529,8.8361795008e-5
5530,8.8263300711e-5
5531,8.8164916292e-5
5532,8.8066641467e-5
5533,8.7968476237e-5
5534,8.7870420259e-5
5535,8.7772473762e-5
5536,8.7674636291e-5
5537,8.7576908015e-5
5538,8.7479288538e-5
5539,8.7381777917e-5
5540,8.7284375923e-5
5541,8.7187082670e-5
5542,8.7089897704e-5
5543,8.6992821082e-5
5544,8.6895852803e-5
5545,8.6798992470e-5
5546,8.6702240139e-5
5547,8.6605595584e-5
5548,8.6509058917e-5
5549,8.6412629628e-5
5550,8.6316308000e-5
5551,8.6220093635e-5
5552,8.6123986591e-5
5553,8.6027986640e-5
5554,8.5932093612e-5
5555,8.5836307562e-5
5556,8.5740628322e-5
5557,8.5645055606e-5
5558,8.5549589471e-5
5559,8.5454229691e-5
5560,8.5358976321e-5
5561,8.5263829078e-5
5562,8.5168787791e-5
5563,8.5073852631e-5
5564,8.4979023143e-5
5565,8.4884299270e-5
5566,8.4789681182e-5
5567,8.4695168368e-5
5568,8.4600761113e-5
5569,8.4506458904e-5
5570,8.4412261913e-5
5571,8.4318169854e-5
5572,8.4224182729e-5
5573,8.4130300309e-5
5574,8.4036522651e-5
5575,8.3942849301e-5
5576,8.3849280543e-5
5577,8.3755816036e-5
5578,8.3662455609e-5
5579,8.3569199376e-5
5580,8.3476047052e-5
5581,8.3382998525e-5
5582,8.3290053794e-5
5583,8.3197212518e-5
5584,8.3104474811e-5
5585,8.3011840559e-5
5586,8.2919309477e-5
5587,8.2826881453e-5
5588,8.2734556543e-5
5589,8.2642334462e-5
5590,8.2550215325e-5
5591,8.2458198676e-5
5592,8.2366284744e-5
5593,8.2274473186e-5
5594,8.2182764004e-5
5595,8.2091156969e-5
5596,8.1999652252e-5
5597,8.1908249285e-5
5598,8.1816948295e-5
5599,8.1725749055e-5
5600,8.1634651508e-5
5601,8.1543655426e-5
5602,8.1452760867e-5
5603,8.1361967545e-5
5604,8.1271275405e-5
5605,8.1180684447e-5
5606,8.1090194385e-5
5607,8.0999805164e-5
5608,8.0909516839e-5
5609,8.0819329014e-5
5610,8.0729241859e-5
5611,8.0639254918e-5
5612,8.0549368363e-5
5613,8.0459582023e-5
5614,8.0369895727e-5
5615,8.0280309533e-5
5616,8.0190822985e-5
5617,8.0101436311e-5
5618,8.0012149283e-5
5619,7.9922961618e-5
5620,7.9833873599e-5
5621,7.9744884658e-5
5622,7.9655995023e-5
5623,7.9567204523e-5
5624,7.9478512873e-5
5625,7.9389920131e-5
5626,7.9301426183e-5
5627,7.9213030801e-5
5628,7.9124733929e-5
5629,7.9036535510e-5
5630,7.8948435487e-5
5631,7.8860433518e-5
5632,7.8772529719e-5
5633,7.8684723917e-5
5634,7.8597016000e-5
5635,7.8509405739e-5
5636,7.8421893136e-5
5637,7.8334478189e-5
5638,7.8247160616e-5
5639,7.8159940358e-5
5640,7.8072817359e-5
5641,7.7985791506e-5
5642,7.7898862514e-5
5643,7.7812030554e-5
5644,7.7725295284e-5
5645,7.7638656762e-5
5646,7.7552114760e-5
5647,7.7465669222e-5
5648,7.7379320089e-5
5649,7.7293067193e-5
5650,7.7206910419e-5
5651,7.7120849653e-5
5652,7.7034884782e-5
5653,7.6949015806e-5
5654,7.6863242555e-5
5655,7.6777564857e-5
5656,7.6691982656e-5
5657,7.6606495895e-5
5658,7.6521104404e-5
5659,7.6435808069e-5
5660,7.6350606832e-5
5661,7.6265500525e-5
5662,7.6180489089e-5
5663,7.6095572467e-5
5664,7.6010750490e-5
5665,7.5926022987e-5
5666,7.5841389958e-5
5667,7.5756851231e-5
5668,7.5672406808e-5
5669,7.5588056461e-5
5670,7.5503800190e-5
5671,7.5419637824e-5
5672,7.5335569193e-5
5673,7.5251594353e-5
5674,7.5167712964e-5
5675,7.5083925253e-5
5676,7.5000230822e-5
5677,7.4916629728e-5
5678,7.4833121857e-5
5679,7.4749706869e-5
5680,7.4666385160e-5
5681,7.4583156106e-5
5682,7.4500019934e-5
5683,7.4416976361e-5
5684,7.4334025328e-5
5685,7.4251166836e-5
5686,7.4168400715e-5
5687,7.4085726737e-5
5688,7.4003144960e-5
5689,7.3920655325e-5
5690,7.3838257492e-5
5691,7.3755951576e-5
5692,7.3673737404e-5
5693,7.3591614864e-5
5694,7.3509583899e-5
5695,7.3427644281e-5
5696,7.3345796011e-5
5697,7.3264039031e-5
5698,7.3182373058e-5
5699,7.3100798318e-5
5700,7.3019314300e-5
5701,7.2937921288e-5
5702,7.2856618885e-5
5703,7.2775407148e-5
5704,7.2694285905e-5
5705,7.2613255043e-5
5706,7.2532314562e-5
5707,7.2451464291e-5
5708,7.2370704174e-5
5709,7.2290033984e-5
5710,7.2209453776e-5
5711,7.2128963382e-5
5712,7.2048562799e-5
5713,7.1968251575e-5
5714,7.1888030106e-5
5715,7.1807897996e-5
5716,7.1727855129e-5
5717,7.1647901564e-5
5718,7.1568037072e-5
5719,7.1488261653e-5
5720,7.1408575081e-5
5721,7.1328977413e-5
5722,7.1249468476e-5
5723,7.1170047988e-5
5724,7.1090716176e-5
5725,7.1011472755e-5
5726,7.0932317783e-5
5727,7.0853250804e-5
5728,7.0774272160e-5
5729,7.0695381453e-5
5730,7.0616578569e-5
5731,7.0537863792e-5
5732,7.0459236611e-5
5733,7.0380697025e-5
5734,7.0302245035e-5
5735,7.0223880527e-5
5736,7.0145603274e-5
5737,7.0067413333e-5
5738,6.9989310532e-5
5739,6.9911294872e-5
5740,6.9833366013e-5
5741,6.9755524009e-5
5742,6.9677768977e-5
5743,6.9600100460e-5
5744,6.9522518572e-5
5745,6.9445023144e-5
5746,6.9367614060e-5
5747,6.9290291265e-5
5748,6.9213054701e-5
5749,6.9135904198e-5
5750,6.9058839699e-5
5751,6.8981861205e-5
5752,6.8904968316e-5
5753,6.8828161204e-5
5754,6.8751439755e-5
5755,6.8674803799e-5
5756,6.8598253222e-5
5757,6.8521788080e-5
5758,6.8445408090e-5
5759,6.8369113194e-5
5760,6.8292903450e-5
5761,6.8216778516e-5
5762,6.8140738620e-5
5763,6.8064783306e-5
5764,6.7988912747e-5
5765,6.7913126713e-5
5766,6.7837425149e-5
5767,6.7761808111e-5
5768,6.7686275145e-5
5769,6.7610826477e-5
5770,6.7535461881e-5
5771,6.7460181242e-5
5772,6.7384984675e-5
5773,6.7309871838e-5
5774,6.7234842618e-5
5775,6.7159897185e-5
5776,6.7085035198e-5
5777,6.7010256714e-5
5778,6.6935561563e-5
5779,6.6860949573e-5
5780,6.6786420973e-5
5781,6.6711975194e-5
5782,6.6637612576e-5
5783,6.6563332837e-5
5784,6.6489135747e-5
5785,6.6415021479e-5
5786,6.6340989747e-5
5787,6.6267040609e-5
5788,6.6193174007e-5
5789,6.6119389487e-5
5790,6.6045687277e-5
5791,6.5972067375e-5
5792,6.5898529328e-5
5793,6.5825073364e-5
5794,6.5751699253e-5
5795,6.5678406997e-5
5796,6.5605196312e-5
5797,6.5532067367e-5
5798,6.5459019822e-5
5799,6.5386053734e-5
5800,6.5313169102e-5
5801,6.5240365416e-5
5802,6.5167643129e-5
5803,6.5095001844e-5
5804,6.5022441447e-5
5805,6.4949962109e-5
5806,6.4877563318e-5
5807,6.4805245415e-5
5808,6.4733008116e-5
5809,6.4660851194e-5
5810,6.4588774819e-5
5811,6.4516778821e-5
5812,6.4444862915e-5
5813,6.4373027328e-5
5814,6.4301271721e-5
5815,6.4229596092e-5
5816,6.4158000384e-5
5817,6.4086484485e-5
5818,6.4015048338e-5
5819,6.3943691771e-5
5820,6.3872414671e-5
5821,6.3801217095e-5
5822,6.3730098930e-5
5823,6.3659060004e-5
5824,6.3588100204e-5
5825,6.3517219587e-5
5826,6.3446417869e-5
5827,6.3375695163e-5
5828,6.3305051242e-5
5829,6.3234486049e-5
5830,6.3163999585e-5
5831,6.3093591621e-5
5832,6.3023262157e-5
5833,6.2953011138e-5
5834,6.2882838279e-5
5835,6.2812743693e-5
5836,6.2742727380e-5
5837,6.2672788999e-5
5838,6.2602928608e-5
5839,6.2533145979e-5
5840,6.2463441282e-5
5841,6.2393814119e-5
5842,6.2324264775e-5
5843,6.2254792851e-5
5844,6.2185398292e-5
5845,6.2116081153e-5
5846,6.2046841265e-5
5847,6.1977678627e-5
5848,6.1908592954e-5
5849,6.1839584362e-5
5850,6.1770652678e-5
5851,6.1701797790e-5
5852,6.1633019811e-5
5853,6.1564318287e-5
5854,6.1495693444e-5
5855,6.1427145056e-5
5856,6.1358673065e-5
5857,6.1290277472e-5
5858,6.1221958049e-5
5859,6.1153714910e-5
5860,6.1085547600e-5
5861,6.1017456460e-5
5862,6.0949441149e-5
5863,6.0881501668e-5
5864,6.0813637958e-5
5865,6.0745849794e-5
5866,6.0678137231e-5
5867,6.0610500100e-5
5868,6.0542938513e-5
5869,6.0475452074e-5
5870,6.0408040895e-5
5871,6.0340704977e-5
5872,6.0273443978e-5
5873,6.0206258013e-5
5874,6.0139146967e-5
5875,6.0072110614e-5
5876,6.0005149010e-5
5877,5.9938262098e-5
5878,5.9871449821e-5
5879,5.9804711782e-5
5880,5.9738048321e-5
5881,5.9671459155e-5
5882,5.9604944113e-5
5883,5.9538503365e-5
5884,5.9472136456e-5
5885,5.9405843729e-5
5886,5.9339624784e-5
5887,5.9273479735e-5
5888,5.9207408356e-5
5889,5.9141410645e-5
5890,5.9075486433e-5
5891,5.9009635777e-5
5892,5.8943858505e-5
5893,5.8878154562e-5
5894,5.8812523832e-5
5895,5.8746966261e-5
5896,5.8681481732e-5
5897,5.8616070305e-5
5898,5.8550731694e-5
5899,5.8485465900e-5
5900,5.8420272978e-5
5901,5.8355152589e-5
5902,5.8290104789e-5
5903,5.8225129578e-5
5904,5.8160226729e-5
5905,5.8095396241e-5
5906,5.8030638058e-5
5907,5.7965951953e-5
5908,5.7901338096e-5
5909,5.7836796259e-5
5910,5.7772326159e-5
5911,5.7707928079e-5
5912,5.7643601849e-5
5913,5.7579347128e-5
5914,5.7515164201e-5
5915,5.7451052726e-5
5916,5.7387012646e-5
5917,5.7323044075e-5
5918,5.7259146786e-5
5919,5.7195320721e-5
5920,5.7131565768e-5
5921,5.7067881869e-5
5922,5.7004269024e-5
5923,5.6940727063e-5
5924,5.6877255872e-5
5925,5.6813855451e-5
5926,5.6750525687e-5
5927,5.6687266522e-5
5928,5.6624077843e-5
5929,5.6560959820e-5
5930,5.6497911828e-5
5931,5.6434934322e-5
5932,5.6372026847e-5
5933,5.6309189688e-5
5934,5.6246422503e-5
5935,5.6183725235e-5
5936,5.6121097771e-5
5937,5.6058540338e-5
5938,5.5996052481e-5
5939,5.5933634258e-5
5940,5.5871285724e-5
5941,5.5809006597e-5
5942,5.5746796988e-5
5943,5.5684656559e-5
5944,5.5622585478e-5
5945,5.5560583633e-5
5946,5.5498650852e-5
5947,5.5436787136e-5
5948,5.5374992314e-5
5949,5.5313266500e-5
5950,5.5251609297e-5
5951,5.5190020987e-5
5952,5.5128501231e-5
5953,5.5067050141e-5
5954,5.5005667491e-5
5955,5.4944353224e-5
